,기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균
26616,20213,R,전통시장,3130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",HL,상권축소,109,48,96,50
26617,20213,R,전통시장,3130110,면목골목시장(면목시장),HL,상권축소,106,49,96,50
26618,20213,R,전통시장,3130109,묵1동도깨비시장,LH,상권확장,87,53,96,50
26619,20213,R,전통시장,3130108,태능엔터피아(태릉시장),LL,다이나믹,60,46,96,50
26620,20213,R,전통시장,3130107,중랑동부시장(중랑교종합상가),LH,상권확장,78,55,96,50
26621,20213,R,전통시장,3130106,중랑동부시장,LH,상권확장,95,50,96,50
26622,20213,R,전통시장,3130105,장미제일시장(중화동제일시장),LL,다이나믹,92,46,96,50
26623,20213,R,전통시장,3130104,전곡시장,HH,정체,118,55,96,50
26624,20213,R,전통시장,3130103,이경시장,HL,상권축소,105,43,96,50
26625,20213,R,전통시장,3130102,이문제일시장,HH,정체,113,51,96,50
26626,20213,R,전통시장,3130101,답십리현대시장,HH,정체,117,57,96,50
26627,20213,R,전통시장,3130100,답십리시장,LL,다이나믹,96,46,96,50
26628,20213,R,전통시장,3130099,전농로터리시장,HH,정체,136,61,96,50
26629,20213,R,전통시장,3130098,회기시장,LH,상권확장,89,53,96,50
26630,20213,R,전통시장,3130097,답십리 건축자재시장,HL,상권축소,118,47,96,50
26631,20213,R,전통시장,3130096,동부시장,HH,정체,179,67,96,50
26632,20213,R,전통시장,3130095,청량리전통시장,HH,정체,125,59,96,50
26633,20213,R,전통시장,3130094,청량리청과물시장,HH,정체,142,67,96,50
26634,20213,R,전통시장,3130093,동서시장,HH,정체,191,115,96,50
26635,20213,R,전통시장,3130092,청량리농수산물시장,HH,정체,143,92,96,50
26636,20213,R,전통시장,3130091,청량종합도매시장,HH,정체,128,53,96,50
26637,20213,R,전통시장,3130090,청량리종합시장,HH,정체,137,89,96,50
26638,20213,R,전통시장,3130089,청량리수산시장,HH,정체,152,82,96,50
26639,20213,R,전통시장,3130088,경동시장,HH,정체,163,93,96,50
26640,20213,R,전통시장,3130087,경동광성상가(경동시장),HH,정체,166,78,96,50
26641,20213,R,전통시장,3130086,서울약령시장,HH,정체,130,60,96,50
26642,20213,R,전통시장,3130085,용두시장,HL,상권축소,162,33,96,50
26643,20213,R,전통시장,3130084,신성시장(신성골목시장),HH,정체,122,61,96,50
26644,20213,R,전통시장,3130083,"중곡제일시장(중곡제일골목시장, 광성시장)",HL,상권축소,98,47,96,50
26645,20213,R,전통시장,3130082,면곡골목시장,HL,상권축소,121,47,96,50
26646,20213,R,전통시장,3130081,자양골목전통시장(자양골목시장),HL,상권축소,116,47,96,50
26647,20213,R,전통시장,3130080,자양종합시장(기능상실),HL,상권축소,110,28,96,50
26648,20213,R,전통시장,3130079,한아름시장,LL,다이나믹,90,46,96,50
26649,20213,R,전통시장,3130078,화양제일골목시장,LL,다이나믹,86,49,96,50
26650,20213,R,전통시장,3130077,조양시장,HL,상권축소,110,45,96,50
26651,20213,R,전통시장,3130076,능동로골목시장,HL,상권축소,118,46,96,50
26652,20213,R,전통시장,3130075,노룬산시장(노룬산골목시장),HH,정체,144,54,96,50
26653,20213,R,전통시장,3130074,영동교골목시장,HL,상권축소,135,45,96,50
26654,20213,R,전통시장,3130073,뚝도시장,HH,정체,118,57,96,50
26655,20213,R,전통시장,3130072,성동용답상가시장,HH,정체,101,50,96,50
26656,20213,R,전통시장,3130071,성수역 골목형상점가,LL,다이나믹,76,49,96,50
26657,20213,R,전통시장,3130070,뚝섬역상점가,HL,상권축소,98,46,96,50
26658,20213,R,전통시장,3130069,"한양대앞상점가(한양시장, 왕십리맛골목)",LL,다이나믹,89,48,96,50
26659,20213,R,전통시장,3130068,마장축산물시장,HH,정체,146,64,96,50
26660,20213,R,전통시장,3130067,왕십리도선동상점가,LH,상권확장,91,53,96,50
26661,20213,R,전통시장,3130066,행당시장상점가,HH,정체,100,54,96,50
26662,20213,R,전통시장,3130065,무학봉상점가,HH,정체,103,53,96,50
26663,20213,R,전통시장,3130064,금남시장,HH,정체,168,60,96,50
26664,20213,R,전통시장,3130063,신금호역 골목형상점가,HH,정체,102,51,96,50
26665,20213,R,전통시장,3130062,보광시장,HH,정체,124,73,96,50
26666,20213,R,전통시장,3130061,이태원시장,HH,정체,128,72,96,50
26667,20213,R,전통시장,3130060,신흥시장,LL,다이나믹,85,46,96,50
26668,20213,R,전통시장,3130059,후암시장,HH,정체,113,62,96,50
26669,20213,R,전통시장,3130058,이촌종합시장,HH,정체,125,52,96,50
26670,20213,R,전통시장,3130057,만리시장,HH,정체,131,63,96,50
26671,20213,R,전통시장,3130056,용산용문시장,HH,정체,128,51,96,50
26672,20213,R,전통시장,3130055,"황학시장(서울중앙시장, 신중앙시장)",HH,정체,137,54,96,50
26673,20213,R,전통시장,3130054,황학동주방가구거리상점가,HH,정체,136,69,96,50
26674,20213,R,전통시장,3130053,백학시장,HH,정체,113,50,96,50
26675,20213,R,전통시장,3130052,서울중앙시장(신중앙시장),HH,정체,139,67,96,50
26676,20213,R,전통시장,3130051,동화동 골목형상점가,HH,정체,102,50,96,50
26677,20213,R,전통시장,3130050,청평화시장,LH,상권확장,71,62,96,50
26678,20213,R,전통시장,3130049,신당 미래유산 먹거리 골목형상점가,HL,상권축소,120,42,96,50
26679,20213,R,전통시장,3130048,동평화시장,HH,정체,107,61,96,50
26680,20213,R,전통시장,3130047,테크노상가(엘리시움),LH,상권확장,94,64,96,50
26681,20213,R,전통시장,3130046,team204(팀204),HH,정체,97,64,96,50
26682,20213,R,전통시장,3130042,약수시장,HH,정체,103,55,96,50
26683,20213,R,전통시장,3130038,"평화시장(통일상가, 동화상가)",HH,정체,128,55,96,50
26684,20213,R,전통시장,3130036,중부시장(신중부시장),HH,정체,178,76,96,50
26685,20213,R,전통시장,3130035,방산종합시장(방산시장),HH,정체,171,60,96,50
26686,20213,R,전통시장,3130034,필동 골목형상점가,HL,상권축소,116,46,96,50
26687,20213,R,전통시장,3130033,대림상가(청계상가),HH,정체,144,78,96,50
26688,20213,R,전통시장,3130032,인현시장,HL,상권축소,138,50,96,50
26689,20213,R,전통시장,3130031,청계천공구상가,HH,정체,142,63,96,50
26690,20213,R,전통시장,3130025,삼익패션타운(남대문시장),HH,정체,138,64,96,50
26691,20213,R,전통시장,3130024,남대문시장(자유상가),HH,정체,150,72,96,50
26692,20213,R,전통시장,3130022,숭례문수입상가(남대문시장),HH,정체,205,74,96,50
26693,20213,R,전통시장,3130021,신설종합시장,HH,정체,119,52,96,50
26694,20213,R,전통시장,3130020,동묘시장(동묘벼룩시장),HH,정체,101,51,96,50
26695,20213,R,전통시장,3130019,동대문상가D동,LH,상권확장,83,64,96,50
26696,20213,R,전통시장,3130018,동대문문구완구거리(동대문문구완구시장),HH,정체,132,62,96,50
26697,20213,R,전통시장,3130017,동대문상가C동,HH,정체,100,97,96,50
26698,20213,R,전통시장,3130016,동대문상가B동,HH,정체,131,104,96,50
26699,20213,R,전통시장,3130015,창신골목시장,HH,정체,120,56,96,50
26700,20213,R,전통시장,3130014,동문시장,HH,정체,149,93,96,50
26701,20213,R,전통시장,3130013,동대문상가A동,HH,정체,114,87,96,50
26702,20213,R,전통시장,3130012,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",HH,정체,128,80,96,50
26703,20213,R,전통시장,3130011,충신시장,HH,정체,108,64,96,50
26704,20213,R,전통시장,3130010,종로신진시장,HH,정체,134,72,96,50
26705,20213,R,전통시장,3130009,마전교지하쇼핑센터(구 한일상가),HH,정체,123,86,96,50
26706,20213,R,전통시장,3130007,광장시장(광장전통시장),HH,정체,193,86,96,50
26707,20213,R,전통시장,3130005,세운상가가동,HH,정체,221,89,96,50
26708,20213,R,전통시장,3130004,낙원시장(낙원지하시장(대일상가)),HH,정체,225,99,96,50
26709,20213,R,전통시장,3130002,세종마을음식문화거리(금천교시장),HH,정체,101,54,96,50
26710,20213,R,전통시장,3130001,통인시장,HH,정체,102,54,96,50
26711,20213,D,발달상권,3120249,고덕역,LH,상권확장,90,55,96,50
26712,20213,D,발달상권,3120248,명일역,HL,상권축소,100,49,96,50
26713,20213,D,발달상권,3120247,굽은다리역,LL,다이나믹,90,48,96,50
26714,20213,D,발달상권,3120246,길동역,LL,다이나믹,88,45,96,50
26715,20213,D,발달상권,3120245,둔촌역,HL,상권축소,109,49,96,50
26716,20213,D,발달상권,3120244,암사역,HL,상권축소,105,48,96,50
26717,20213,D,발달상권,3120243,천호역,HH,정체,98,52,96,50
26718,20213,D,발달상권,3120242,강동구청역,HL,상권축소,101,47,96,50
26719,20213,D,발달상권,3120241,거여역,HL,상권축소,103,48,96,50
26720,20213,D,발달상권,3120240,개롱역,HH,정체,97,50,96,50
26721,20213,D,발달상권,3120239,오금역,LL,다이나믹,90,43,96,50
26722,20213,D,발달상권,3120238,방이역,LL,다이나믹,90,49,96,50
26723,20213,D,발달상권,3120237,경찰병원역,LL,다이나믹,90,44,96,50
26724,20213,D,발달상권,3120236,장지역(가든파이브),LL,다이나믹,80,45,96,50
26725,20213,D,발달상권,3120235,문정역,LL,다이나믹,63,26,96,50
26726,20213,D,발달상권,3120234,가락시장역,HL,상권축소,102,44,96,50
26727,20213,D,발달상권,3120233,몽촌토성역,LH,상권확장,90,50,96,50
26728,20213,D,발달상권,3120232,송파나루역,HL,상권축소,96,47,96,50
26729,20213,D,발달상권,3120231,가락시장,HH,정체,196,113,96,50
26730,20213,D,발달상권,3120230,송파사거리(송파역),HL,상권축소,99,48,96,50
26731,20213,D,발달상권,3120229,방이동먹자골목,LL,다이나믹,79,45,96,50
26732,20213,D,발달상권,3120228,석촌역(석촌호수),LL,다이나믹,94,45,96,50
26733,20213,D,발달상권,3120227,잠실역,LH,상권확장,85,55,96,50
26734,20213,D,발달상권,3120226,석촌고분역,LL,다이나믹,91,45,96,50
26735,20213,D,발달상권,3120225,잠실새내역(신천),LL,다이나믹,81,46,96,50
26736,20213,D,발달상권,3120224,수서역,HH,정체,100,54,96,50
26737,20213,D,발달상권,3120223,휘문고교사거리,HH,정체,112,50,96,50
26738,20213,D,발달상권,3120222,삼성역,LH,상권확장,96,55,96,50
26739,20213,D,발달상권,3120221,봉은사역,LL,다이나믹,69,45,96,50
26740,20213,D,발달상권,3120220,대치역,HH,정체,100,52,96,50
26741,20213,D,발달상권,3120219,은마아파트,LL,다이나믹,85,48,96,50
26742,20213,D,발달상권,3120218,코엑스,LH,상권확장,90,60,96,50
26743,20213,D,발달상권,3120217,대치사거리,LL,다이나믹,84,47,96,50
26744,20213,D,발달상권,3120216,경기고교사거리(경기고교앞사거리),HH,정체,98,50,96,50
26745,20213,D,발달상권,3120215,포스코사거리,LL,다이나믹,82,46,96,50
26746,20213,D,발달상권,3120214,영동대교남단교차로,HL,상권축소,103,45,96,50
26747,20213,D,발달상권,3120213,삼성중앙역,LL,다이나믹,87,47,96,50
26748,20213,D,발달상권,3120212,한티역,LH,상권확장,76,50,96,50
26749,20213,D,발달상권,3120211,도성초등학교,LL,다이나믹,79,44,96,50
26750,20213,D,발달상권,3120210,선릉역,LL,다이나믹,81,45,96,50
26751,20213,D,발달상권,3120209,"강남구청(청담역_8번, 강남세무서)",HH,정체,106,55,96,50
26752,20213,D,발달상권,3120208,청담사거리(청담동명품거리),LL,다이나믹,93,48,96,50
26753,20213,D,발달상권,3120207,선정릉역,LL,다이나믹,85,44,96,50
26754,20213,D,발달상권,3120206,개나리아파트,LL,다이나믹,93,46,96,50
26755,20213,D,발달상권,3120205,매봉역,LL,다이나믹,94,46,96,50
26756,20213,D,발달상권,3120204,르네상스호텔사거리,LL,다이나믹,89,46,96,50
26757,20213,D,발달상권,3120203,강남구청역,LL,다이나믹,91,46,96,50
26758,20213,D,발달상권,3120202,압구정로데오역(압구정로데오),LL,다이나믹,89,45,96,50
26759,20213,D,발달상권,3120201,도곡1동,HL,상권축소,106,47,96,50
26760,20213,D,발달상권,3120200,학동사거리,LL,다이나믹,84,43,96,50
26761,20213,D,발달상권,3120199,경복아파트교차로,LL,다이나믹,78,44,96,50
26762,20213,D,발달상권,3120198,구역삼세무서,LL,다이나믹,95,44,96,50
26763,20213,D,발달상권,3120197,역삼역,LL,다이나믹,83,44,96,50
26764,20213,D,발달상권,3120196,서울세관,LL,다이나믹,94,44,96,50
26765,20213,D,발달상권,3120195,성수대교남단,LL,다이나믹,85,46,96,50
26766,20213,D,발달상권,3120194,언주역(차병원),LL,다이나믹,80,42,96,50
26767,20213,D,발달상권,3120193,도산공원교차로,LL,다이나믹,92,45,96,50
26768,20213,D,발달상권,3120192,뱅뱅사거리,LL,다이나믹,85,45,96,50
26769,20213,D,발달상권,3120191,학동역,LL,다이나믹,93,47,96,50
26770,20213,D,발달상권,3120190,강남을지병원,LL,다이나믹,93,45,96,50
26771,20213,D,발달상권,3120189,강남역,LL,다이나믹,84,47,96,50
26772,20213,D,발달상권,3120188,압구정역,HH,정체,103,50,96,50
26773,20213,D,발달상권,3120187,신논현역,LL,다이나믹,81,42,96,50
26774,20213,D,발달상권,3120186,가로수길,LL,다이나믹,76,44,96,50
26775,20213,D,발달상권,3120185,논현역,LL,다이나믹,92,45,96,50
26776,20213,D,발달상권,3120184,포이사거리(삼호물산),HL,상권축소,106,44,96,50
26777,20213,D,발달상권,3120183,양재천카페거리,HL,상권축소,99,48,96,50
26778,20213,D,발달상권,3120182,"양재시민의숲역(양재동꽃시장, aT센터)",HH,정체,169,57,96,50
26779,20213,D,발달상권,3120181,교육개발원입구사거리,HH,정체,104,56,96,50
26780,20213,D,발달상권,3120180,양재화물트럭터미널앞,LL,다이나믹,84,48,96,50
26781,20213,D,발달상권,3120179,양재역,LH,상권확장,95,51,96,50
26782,20213,D,발달상권,3120178,신사역,LL,다이나믹,84,46,96,50
26783,20213,D,발달상권,3120177,신논현역 1번,LL,다이나믹,80,42,96,50
26784,20213,D,발달상권,3120176,논현역 4번,LL,다이나믹,78,42,96,50
26785,20213,D,발달상권,3120175,남부터미널역,HH,정체,125,52,96,50
26786,20213,D,발달상권,3120174,논현역 5번,HH,정체,111,50,96,50
26787,20213,D,발달상권,3120173,교대역(법원.검찰청),HH,정체,102,54,96,50
26788,20213,D,발달상권,3120172,교대입구교차로,HH,정체,100,51,96,50
26789,20213,D,발달상권,3120171,서초3동사거리,HH,정체,108,53,96,50
26790,20213,D,발달상권,3120170,삼호가든사거리,HL,상권축소,99,47,96,50
26791,20213,D,발달상권,3120169,서초역,LH,상권확장,91,50,96,50
26792,20213,D,발달상권,3120168,서울고교교차로,HH,정체,102,55,96,50
26793,20213,D,발달상권,3120167,고속터미널(고속터미널역),HH,정체,130,70,96,50
26794,20213,D,발달상권,3120166,방배역,HH,정체,106,52,96,50
26795,20213,D,발달상권,3120165,서래마을카페거리(서래마을),LH,상권확장,90,50,96,50
26796,20213,D,발달상권,3120164,내방역,HH,정체,111,51,96,50
26797,20213,D,발달상권,3120163,사당역 11번(사당역먹자골목),LL,다이나믹,80,43,96,50
26798,20213,D,발달상권,3120162,방배동카페골목,HL,상권축소,100,43,96,50
26799,20213,D,발달상권,3120161,방배동가구거리(사당동가구거리),HH,정체,113,57,96,50
26800,20213,D,발달상권,3120160,사당역(사당),LH,상권확장,84,52,96,50
26801,20213,D,발달상권,3120159,서울대입구역,LH,상권확장,87,51,96,50
26802,20213,D,발달상권,3120158,녹두거리(대학동),HL,상권축소,97,46,96,50
26803,20213,D,발달상권,3120157,신림역(신림),LL,다이나믹,82,47,96,50
26804,20213,D,발달상권,3120156,"총신대입구역(이수, 총신대)",HL,상권축소,97,49,96,50
26805,20213,D,발달상권,3120155,총신대학교,LL,다이나믹,95,42,96,50
26806,20213,D,발달상권,3120154,장승배기역,HH,정체,129,64,96,50
26807,20213,D,발달상권,3120153,노량진역(노량진),HH,정체,148,68,96,50
26808,20213,D,발달상권,3120152,신대방삼거리역,LH,상권확장,95,50,96,50
26809,20213,D,발달상권,3120151,보라매공원,LH,상권확장,84,52,96,50
26810,20213,D,발달상권,3120150,63빌딩,HL,상권축소,122,49,96,50
26811,20213,D,발달상권,3120149,여의도역(여의도),LL,다이나믹,92,48,96,50
26812,20213,D,발달상권,3120148,국회의사당역(국회의사당),HH,정체,100,50,96,50
